TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
SAC,SAC @ MIN,2024-03-01,W,36,91,37,66,0.5606060606060606,7,17,0.4117647058823529,10,18,0.5555555555555556,9,23,32,24,6,4,4,19,9,0
POR,POR @ MEM,2024-03-01,W,36,91,38,71,0.5352112676056338,9,24,0.375,6,9,0.6666666666666666,11,23,34,23,9,11,6,16,19,0
PHI,PHI vs. CHA,2024-03-01,W,36,88,34,71,0.4788732394366197,14,32,0.4375,6,7,0.8571428571428571,11,25,36,29,7,5,4,11,4,1
NOP,NOP vs. IND,2024-03-01,W,36,108,41,68,0.6029411764705882,13,23,0.5652173913043478,13,19,0.6842105263157895,6,30,36,22,8,7,4,12,36,1
MIN,MIN vs. SAC,2024-03-01,L,36,82,30,59,0.5084745762711864,6,17,0.35294117647058826,16,21,0.7619047619047619,5,22,27,20,7,3,3,15,-9,1
MIL,MIL @ CHI,2024-03-01,W,36,82,28,67,0.417910447761194,12,35,0.34285714285714286,14,19,0.7368421052631579,8,29,37,15,5,6,4,13,10,0
MEM,MEM vs. POR,2024-03-01,L,36,72,28,59,0.4745762711864407,8,17,0.47058823529411764,8,14,0.5714285714285714,6,17,23,13,17,4,7,11,-19,1
LAC,LAC vs. WAS,2024-03-01,W,36,110,42,73,0.5753424657534246,11,26,0.4230769230769231,15,16,0.9375,6,32,38,25,6,4,6,9,25,1
IND,IND @ NOP,2024-03-01,L,36,72,28,70,0.4,7,25,0.28,9,14,0.6428571428571429,10,22,32,18,11,5,5,16,-36,0
GSW,GSW @ TOR,2024-03-01,W,36,93,34,78,0.4358974358974359,15,37,0.40540540540540543,10,11,0.9090909090909091,12,30,42,21,10,7,4,10,10,0
DET,DET vs. CLE,2024-03-01,L,36,70,26,69,0.37681159420289856,7,26,0.2692307692307692,11,14,0.7857142857142857,8,23,31,18,7,6,5,17,-21,1
DAL,DAL @ BOS,2024-03-01,L,36,90,35,74,0.47297297297297297,9,31,0.2903225806451613,11,15,0.7333333333333333,9,27,36,16,6,2,3,10,-12,0
CLE,CLE @ DET,2024-03-01,W,36,91,27,64,0.421875,16,32,0.5,21,24,0.875,9,32,41,21,10,5,5,12,21,0
CHI,CHI vs. MIL,2024-03-01,L,36,72,27,66,0.4090909090909091,8,21,0.38095238095238093,10,11,0.9090909090909091,6,29,35,18,9,2,2,14,-10,1
CHA,CHA @ PHI,2024-03-01,L,36,84,33,65,0.5076923076923077,10,26,0.38461538461538464,8,10,0.8,7,20,27,21,5,5,4,7,-4,0
BOS,BOS vs. DAL,2024-03-01,W,36,102,38,71,0.5352112676056338,16,34,0.47058823529411764,10,10,1.0,5,28,33,24,7,4,4,12,12,1
WAS,WAS @ LAL,2024-02-29,L,36,95,38,75,0.5066666666666667,12,29,0.41379310344827586,7,9,0.7777777777777778,8,25,33,25,11,5,4,16,-4,0
UTA,UTA @ ORL,2024-02-29,L,36,82,26,62,0.41935483870967744,13,28,0.4642857142857143,17,21,0.8095238095238095,6,25,31,19,9,6,1,15,2,0
SAS,SAS vs. OKC,2024-02-29,W,36,98,36,71,0.5070422535211268,14,29,0.4827586206896552,12,14,0.8571428571428571,10,24,34,31,10,6,6,19,2,1
PHX,PHX vs. HOU,2024-02-29,W,36,86,31,66,0.4696969696969697,11,30,0.36666666666666664,13,20,0.65,8,29,37,19,13,5,2,12,11,1
ORL,ORL vs. UTA,2024-02-29,W,36,80,32,61,0.5245901639344263,7,25,0.28,9,17,0.5294117647058824,8,26,34,22,12,6,5,15,-2,1
OKC,OKC @ SAS,2024-02-29,L,36,96,34,67,0.5074626865671642,8,22,0.36363636363636365,20,21,0.9523809523809523,6,23,29,16,8,5,2,10,-2,0
NYK,NYK vs. GSW,2024-02-29,L,36,70,25,72,0.3472222222222222,9,29,0.3103448275862069,11,18,0.6111111111111112,14,27,41,16,11,5,3,9,-10,1
MIL,MIL @ CHA,2024-02-29,W,36,92,31,64,0.484375,13,31,0.41935483870967744,17,20,0.85,6,27,33,17,5,6,2,13,18,0
MIA,MIA @ DEN,2024-02-29,L,36,70,22,59,0.3728813559322034,7,22,0.3181818181818182,19,21,0.9047619047619048,5,27,32,16,12,8,0,10,-13,0
LAL,LAL vs. WAS,2024-02-29,W,36,99,37,70,0.5285714285714286,6,18,0.3333333333333333,19,22,0.8636363636363636,3,29,32,20,8,4,2,10,4,1
HOU,HOU @ PHX,2024-02-29,L,36,75,24,71,0.3380281690140845,8,34,0.23529411764705882,19,21,0.9047619047619048,10,26,36,11,12,8,3,18,-11,0
GSW,GSW @ NYK,2024-02-29,W,36,80,33,74,0.44594594594594594,11,32,0.34375,3,7,0.42857142857142855,11,28,39,19,8,6,4,15,10,0
DEN,DEN vs. MIA,2024-02-29,W,36,83,30,67,0.44776119402985076,10,25,0.4,13,15,0.8666666666666667,7,27,34,19,9,9,5,17,13,1
CHA,CHA vs. MIL,2024-02-29,L,36,74,28,62,0.45161290322580644,8,30,0.26666666666666666,10,13,0.7692307692307693,6,22,28,20,10,3,2,16,-18,1
BKN,BKN vs. ATL,2024-02-29,W,36,94,36,70,0.5142857142857142,17,35,0.4857142857142857,5,7,0.7142857142857143,6,28,34,23,6,4,2,8,19,1
ATL,ATL @ BKN,2024-02-29,L,36,75,30,70,0.42857142857142855,6,21,0.2857142857142857,9,13,0.6923076923076923,8,25,33,13,8,3,6,9,-19,0
TOR,TOR vs. DAL,2024-02-28,L,36,92,33,77,0.42857142857142855,10,29,0.3448275862068966,16,21,0.7619047619047619,10,23,33,24,9,7,3,16,-14,1
SAC,SAC @ DEN,2024-02-28,L,36,72,28,72,0.3888888888888889,10,28,0.35714285714285715,6,9,0.6666666666666666,11,18,29,22,10,4,3,11,-28,0
NOP,NOP @ IND,2024-02-28,L,36,86,32,70,0.45714285714285713,8,24,0.3333333333333333,14,17,0.8235294117647058,7,27,34,20,9,1,4,9,-10,0
MIN,MIN vs. MEM,2024-02-28,W,36,88,30,55,0.5454545454545454,13,25,0.52,15,18,0.8333333333333334,1,23,24,23,12,2,10,11,3,1
MEM,MEM @ MIN,2024-02-28,L,36,85,31,74,0.4189189189189189,11,28,0.39285714285714285,12,13,0.9230769230769231,17,23,40,19,11,7,4,17,-3,0
LAL,LAL @ LAC,2024-02-28,W,36,77,34,63,0.5396825396825397,5,22,0.22727272727272727,4,6,0.6666666666666666,4,25,29,19,15,4,5,10,-19,0
LAC,LAC vs. LAL,2024-02-28,L,36,96,38,72,0.5277777777777778,9,30,0.3,11,14,0.7857142857142857,6,22,28,25,7,8,1,13,19,1
IND,IND vs. NOP,2024-02-28,W,36,96,38,81,0.4691358024691358,13,32,0.40625,7,7,1.0,12,28,40,29,7,4,7,15,10,1
DEN,DEN vs. SAC,2024-02-28,W,36,100,39,66,0.5909090909090909,12,25,0.48,10,11,0.9090909090909091,3,30,33,32,10,8,3,13,28,1
DAL,DAL @ TOR,2024-02-28,W,36,106,39,71,0.5492957746478874,13,32,0.40625,15,18,0.8333333333333334,7,30,37,25,12,6,9,14,14,0
CLE,CLE @ CHI,2024-02-28,L,36,81,31,67,0.4626865671641791,12,32,0.375,7,12,0.5833333333333334,4,25,29,25,6,5,8,12,3,0
CHI,CHI vs. CLE,2024-02-28,W,36,78,28,73,0.3835616438356164,7,25,0.28,15,20,0.75,20,31,51,17,12,3,5,11,-3,1
WAS,WAS vs. GSW,2024-02-27,L,36,75,30,66,0.45454545454545453,9,24,0.375,6,8,0.75,8,21,29,25,18,2,5,10,-23,1
UTA,UTA @ ATL,2024-02-27,L,36,69,26,71,0.36619718309859156,8,30,0.26666666666666666,9,10,0.9,9,25,34,17,16,8,2,11,-20,0
SAS,SAS @ MIN,2024-02-27,L,36,67,25,57,0.43859649122807015,9,24,0.375,8,11,0.7272727272727273,3,26,29,17,21,6,5,10,-18,0
POR,POR vs. MIA,2024-02-27,L,36,76,27,67,0.40298507462686567,10,25,0.4,12,15,0.8,12,21,33,19,13,7,3,16,-4,1
PHI,PHI @ BOS,2024-02-27,L,36,75,28,75,0.37333333333333335,11,34,0.3235294117647059,8,9,0.8888888888888888,8,16,24,15,7,5,3,17,-11,0
ORL,ORL vs. BKN,2024-02-27,W,36,88,34,58,0.5862068965517241,7,18,0.3888888888888889,13,14,0.9285714285714286,4,27,31,17,12,10,2,16,29,1
OKC,OKC vs. HOU,2024-02-27,W,36,84,32,68,0.47058823529411764,9,25,0.36,11,13,0.8461538461538461,7,33,40,15,14,5,8,10,10,1
NYK,NYK vs. NOP,2024-02-27,L,36,67,24,63,0.38095238095238093,9,31,0.2903225806451613,10,12,0.8333333333333334,10,24,34,20,11,5,4,13,-7,1
NOP,NOP @ NYK,2024-02-27,W,36,74,27,63,0.42857142857142855,11,27,0.4074074074074074,9,12,0.75,10,25,35,14,11,4,5,13,7,0
MIN,MIN vs. SAS,2024-02-27,W,36,85,33,74,0.44594594594594594,10,24,0.4166666666666667,9,9,1.0,9,27,36,21,10,14,7,9,18,1
MIL,MIL vs. CHA,2024-02-27,W,36,96,36,71,0.5070422535211268,12,31,0.3870967741935484,12,13,0.9230769230769231,10,33,43,22,5,5,3,11,47,1
MIA,MIA @ POR,2024-02-27,W,36,80,29,56,0.5178571428571429,10,21,0.47619047619047616,12,18,0.6666666666666666,6,20,26,22,15,6,8,15,4,0
HOU,HOU @ OKC,2024-02-27,L,36,74,30,76,0.39473684210526316,7,29,0.2413793103448276,7,13,0.5384615384615384,11,26,37,18,11,5,5,13,-10,0
GSW,GSW @ WAS,2024-02-27,W,36,98,36,69,0.5217391304347826,18,34,0.5294117647058824,8,11,0.7272727272727273,5,28,33,30,14,11,5,8,23,0
DET,DET @ CHI,2024-02-27,W,36,79,30,54,0.5555555555555556,9,22,0.4090909090909091,10,14,0.7142857142857143,2,28,30,18,15,3,7,14,2,0
DAL,DAL @ CLE,2024-02-27,L,36,82,32,67,0.47761194029850745,9,22,0.4090909090909091,9,14,0.6428571428571429,3,27,30,14,3,9,4,9,-1,0
CLE,CLE vs. DAL,2024-02-27,W,36,83,30,63,0.47619047619047616,13,31,0.41935483870967744,10,14,0.7142857142857143,8,31,39,24,11,2,4,8,1,1
CHI,CHI vs. DET,2024-02-27,L,36,77,33,75,0.44,1,22,0.045454545454545456,10,12,0.8333333333333334,13,17,30,19,6,9,2,12,-2,1
CHA,CHA @ MIL,2024-02-27,L,36,49,18,60,0.3,4,27,0.14814814814814814,9,11,0.8181818181818182,5,25,30,15,10,3,1,13,-47,0
BOS,BOS vs. PHI,2024-02-27,W,36,86,28,51,0.5490196078431373,4,15,0.26666666666666666,26,29,0.896551724137931,4,37,41,16,12,4,9,11,11,1
BKN,BKN @ ORL,2024-02-27,L,36,59,24,61,0.39344262295081966,7,24,0.2916666666666667,4,7,0.5714285714285714,6,18,24,13,16,7,1,14,-29,0
ATL,ATL vs. UTA,2024-02-27,W,36,89,34,73,0.4657534246575342,7,23,0.30434782608695654,14,17,0.8235294117647058,13,30,43,20,14,6,6,9,20,1
TOR,TOR @ IND,2024-02-26,W,36,90,38,76,0.5,6,20,0.3,8,11,0.7272727272727273,12,26,38,25,9,2,4,12,3,0
SAC,SAC vs. MIA,2024-02-26,L,36,81,33,63,0.5238095238095238,8,20,0.4,7,12,0.5833333333333334,9,25,34,23,12,5,3,14,-20,1
NYK,NYK vs. DET,2024-02-26,W,36,92,34,74,0.4594594594594595,13,31,0.41935483870967744,11,13,0.8461538461538461,11,22,33,27,10,6,3,13,8,1
MIA,MIA @ SAC,2024-02-26,W,36,101,38,69,0.5507246376811594,11,25,0.44,14,17,0.8235294117647058,8,23,31,25,6,9,2,11,20,0
MEM,MEM vs. BKN,2024-02-26,L,36,66,21,52,0.40384615384615385,6,18,0.3333333333333333,18,22,0.8181818181818182,3,24,27,14,13,5,4,11,-23,1
IND,IND vs. TOR,2024-02-26,L,36,87,33,75,0.44,9,28,0.32142857142857145,12,15,0.8,9,24,33,18,8,6,5,13,-3,1
DET,DET @ NYK,2024-02-26,L,36,84,29,60,0.48333333333333334,9,22,0.4090909090909091,17,21,0.8095238095238095,8,24,32,18,13,5,6,9,-8,0
BKN,BKN @ MEM,2024-02-26,W,36,89,35,68,0.5147058823529411,13,32,0.40625,6,10,0.6,7,27,34,27,8,5,3,18,23,0
WAS,WAS vs. CLE,2024-02-25,L,36,80,31,70,0.44285714285714284,8,29,0.27586206896551724,10,12,0.8333333333333334,3,26,29,23,7,4,1,15,-7,1
UTA,UTA vs. SAS,2024-02-25,W,36,93,33,69,0.4782608695652174,10,25,0.4,17,20,0.85,3,27,30,24,11,11,7,10,19,1
SAS,SAS @ UTA,2024-02-25,L,36,74,30,70,0.42857142857142855,9,25,0.36,5,12,0.4166666666666667,7,31,38,26,16,6,11,15,-19,0
SAC,SAC @ LAC,2024-02-25,W,36,89,33,72,0.4583333333333333,10,28,0.35714285714285715,13,16,0.8125,10,24,34,23,9,7,1,11,9,0
POR,POR vs. CHA,2024-02-25,L,36,59,25,72,0.3472222222222222,1,20,0.05,8,12,0.6666666666666666,16,25,41,11,11,7,3,10,-11,1
PHX,PHX vs. LAL,2024-02-25,W,36,95,35,69,0.5072463768115942,13,30,0.43333333333333335,12,13,0.9230769230769231,9,28,37,26,12,5,6,11,5,1
PHI,PHI vs. MIL,2024-02-25,L,36,82,30,74,0.40540540540540543,13,33,0.3939393939393939,9,9,1.0,9,21,30,20,7,11,5,14,-13,1
ORL,ORL @ ATL,2024-02-25,L,36,70,27,67,0.40298507462686567,11,31,0.3548387096774194,5,13,0.38461538461538464,12,29,41,18,13,5,9,16,-13,0
OKC,OKC @ HOU,2024-02-25,W,36,87,33,74,0.44594594594594594,10,26,0.38461538461538464,11,11,1.0,5,32,37,20,9,9,5,16,4,0
NOP,NOP vs. CHI,2024-02-25,L,36,82,31,69,0.4492753623188406,14,35,0.4,6,7,0.8571428571428571,10,29,39,20,14,4,4,10,1,1
MIL,MIL @ PHI,2024-02-25,W,36,95,34,62,0.5483870967741935,15,28,0.5357142857142857,12,15,0.8,6,31,37,26,15,4,6,10,13,0
LAL,LAL @ PHX,2024-02-25,L,36,90,37,68,0.5441176470588235,12,26,0.46153846153846156,4,8,0.5,2,23,25,21,9,5,3,9,-5,0
LAC,LAC vs. SAC,2024-02-25,L,36,80,31,64,0.484375,7,20,0.35,11,12,0.9166666666666666,4,25,29,19,11,6,2,11,-9,1
IND,IND vs. DAL,2024-02-25,W,36,100,40,74,0.5405405405405406,8,26,0.3076923076923077,12,13,0.9230769230769231,5,32,37,28,11,9,0,15,9,1
HOU,HOU vs. OKC,2024-02-25,L,36,83,29,72,0.4027777777777778,13,32,0.40625,12,16,0.75,9,32,41,13,15,5,7,14,-4,1
GSW,GSW vs. DEN,2024-02-25,L,36,87,30,64,0.46875,10,28,0.35714285714285715,17,19,0.8947368421052632,9,27,36,23,11,3,2,14,-4,1
DEN,DEN @ GSW,2024-02-25,W,36,91,33,67,0.4925373134328358,9,26,0.34615384615384615,16,20,0.8,7,22,29,22,5,8,2,12,4,0
DAL,DAL @ IND,2024-02-25,L,36,91,32,67,0.47761194029850745,12,22,0.5454545454545454,15,21,0.7142857142857143,7,24,31,11,12,7,3,11,-9,0
CLE,CLE @ WAS,2024-02-25,W,36,87,34,63,0.5396825396825397,6,22,0.2727272727272727,13,19,0.6842105263157895,4,31,35,30,8,4,5,11,7,0
CHI,CHI @ NOP,2024-02-25,W,36,81,30,69,0.43478260869565216,10,28,0.35714285714285715,11,11,1.0,7,27,34,24,9,9,0,8,-1,0
CHA,CHA @ POR,2024-02-25,W,36,70,28,56,0.5,6,20,0.3,8,12,0.6666666666666666,2,29,31,17,14,9,6,10,11,0
ATL,ATL vs. ORL,2024-02-25,W,36,83,31,71,0.43661971830985913,10,25,0.4,11,13,0.8461538461538461,8,28,36,22,7,6,2,12,13,1
ORL,ORL @ DET,2024-02-24,W,36,90,35,65,0.5384615384615384,10,20,0.5,10,14,0.7142857142857143,8,28,36,22,11,7,8,12,5,0
NYK,NYK vs. BOS,2024-02-24,L,36,84,30,63,0.47619047619047616,11,27,0.4074074074074074,13,14,0.9285714285714286,12,16,28,16,9,1,3,12,-13,1
MIN,MIN vs. BKN,2024-02-24,W,36,70,25,62,0.4032258064516129,8,26,0.3076923076923077,12,16,0.75,2,34,36,15,12,6,8,10,4,1
DET,DET vs. ORL,2024-02-24,L,36,85,33,66,0.5,12,24,0.5,7,11,0.6363636363636364,4,22,26,23,9,7,5,15,-5,1
BOS,BOS @ NYK,2024-02-24,W,36,97,39,57,0.6842105263157895,15,27,0.5555555555555556,4,6,0.6666666666666666,3,18,21,23,5,5,1,13,13,0
BKN,BKN @ MIN,2024-02-24,L,36,66,27,81,0.3333333333333333,4,26,0.15384615384615385,8,9,0.8888888888888888,13,32,45,17,10,7,2,12,-4,0
WAS,WAS @ OKC,2024-02-23,L,36,81,30,76,0.39473684210526316,7,29,0.2413793103448276,14,19,0.7368421052631579,13,19,32,14,14,6,2,14,-36,0
TOR,TOR @ ATL,2024-02-23,W,36,96,38,74,0.5135135135135135,13,32,0.40625,7,7,1.0,6,28,34,29,12,3,4,15,6,0
SAS,SAS @ LAL,2024-02-23,L,36,90,32,73,0.4383561643835616,11,28,0.39285714285714285,15,17,0.8823529411764706,12,23,35,27,10,9,4,12,-7,0
POR,POR vs. DEN,2024-02-23,L,36,77,30,70,0.42857142857142855,7,20,0.35,10,13,0.7692307692307693,10,19,29,20,10,10,2,12,-18,1
PHX,PHX @ HOU,2024-02-23,L,36,76,27,71,0.38028169014084506,4,22,0.18181818181818182,18,21,0.8571428571428571,13,29,42,16,10,8,3,12,-13,0
PHI,PHI vs. CLE,2024-02-23,W,36,74,30,69,0.43478260869565216,9,22,0.4090909090909091,5,7,0.7142857142857143,8,32,40,16,8,5,7,18,4,1
OKC,OKC vs. WAS,2024-02-23,W,36,117,45,69,0.6521739130434783,15,26,0.5769230769230769,12,16,0.75,5,33,38,24,10,5,7,17,36,1
NOP,NOP vs. MIA,2024-02-23,L,36,80,33,81,0.4074074074074074,5,23,0.21739130434782608,9,9,1.0,13,29,42,16,7,4,5,14,-4,1
MIN,MIN vs. MIL,2024-02-23,L,36,70,28,72,0.3888888888888889,7,22,0.3181818181818182,7,12,0.5833333333333334,12,29,41,14,13,6,4,12,-17,1
MIL,MIL @ MIN,2024-02-23,W,36,87,33,69,0.4782608695652174,12,32,0.375,9,15,0.6,9,29,38,20,8,10,3,16,17,0
MIA,MIA @ NOP,2024-02-23,W,36,84,29,59,0.4915254237288136,11,22,0.5,15,23,0.6521739130434783,4,26,30,15,11,5,8,10,4,0
MEM,MEM vs. LAC,2024-02-23,L,36,75,30,73,0.410958904109589,8,31,0.25806451612903225,7,12,0.5833333333333334,11,20,31,22,9,11,2,13,-4,1
LAL,LAL vs. SAS,2024-02-23,W,36,97,38,71,0.5352112676056338,9,21,0.42857142857142855,12,16,0.75,9,27,36,22,11,5,2,13,7,1
LAC,LAC @ MEM,2024-02-23,W,36,79,29,61,0.47540983606557374,8,23,0.34782608695652173,13,14,0.9285714285714286,8,31,39,17,17,6,1,13,4,0
HOU,HOU vs. PHX,2024-02-23,W,36,89,31,71,0.43661971830985913,13,34,0.38235294117647056,14,19,0.7368421052631579,11,28,39,22,11,8,3,14,13,1
GSW,GSW vs. CHA,2024-02-23,W,36,73,29,67,0.43283582089552236,9,29,0.3103448275862069,6,8,0.75,10,31,41,22,16,7,5,10,21,1
DEN,DEN @ POR,2024-02-23,W,36,95,38,65,0.5846153846153846,10,25,0.4,9,14,0.6428571428571429,9,27,36,29,11,7,4,12,18,0
CLE,CLE @ PHI,2024-02-23,L,36,70,27,63,0.42857142857142855,6,18,0.3333333333333333,10,18,0.5555555555555556,4,28,32,17,7,4,8,8,-4,0
CHA,CHA @ GSW,2024-02-23,L,36,52,20,62,0.3225806451612903,7,26,0.2692307692307692,5,6,0.8333333333333334,8,22,30,14,18,10,6,12,-21,0
ATL,ATL vs. TOR,2024-02-23,L,36,90,35,80,0.4375,9,26,0.34615384615384615,11,18,0.6111111111111112,15,25,40,20,7,5,2,8,-6,1
WAS,WAS @ DEN,2024-02-22,L,36,83,31,86,0.36046511627906974,13,31,0.41935483870967744,8,16,0.5,13,18,31,23,9,12,1,11,-18,0
UTA,UTA vs. CHA,2024-02-22,L,36,90,32,68,0.47058823529411764,8,30,0.26666666666666666,18,21,0.8571428571428571,10,31,41,22,12,3,1,15,5,1
TOR,TOR vs. BKN,2024-02-22,W,36,82,29,65,0.4461538461538462,10,23,0.43478260869565216,14,19,0.7368421052631579,7,29,36,17,9,6,5,12,11,1
SAS,SAS @ SAC,2024-02-22,L,36,87,37,73,0.5068493150684932,6,15,0.4,7,11,0.6363636363636364,9,25,34,25,8,6,3,6,-6,0
SAC,SAC vs. SAS,2024-02-22,W,36,93,39,71,0.5492957746478874,12,31,0.3870967741935484,3,6,0.5,4,25,29,24,7,5,5,9,6,1
PHX,PHX @ DAL,2024-02-22,L,36,91,31,63,0.49206349206349204,12,28,0.42857142857142855,17,22,0.7727272727272727,8,22,30,16,10,6,3,16,-5,0
PHI,PHI vs. NYK,2024-02-22,L,36,81,30,65,0.46153846153846156,9,24,0.375,12,14,0.8571428571428571,5,19,24,17,10,5,3,18,-10,1
ORL,ORL @ CLE,2024-02-22,W,36,86,33,65,0.5076923076923077,11,22,0.5,9,11,0.8181818181818182,7,17,24,22,9,6,2,17,4,0
OKC,OKC vs. LAC,2024-02-22,W,36,96,36,63,0.5714285714285714,15,28,0.5357142857142857,9,13,0.6923076923076923,3,27,30,21,13,7,10,12,14,1
NYK,NYK @ PHI,2024-02-22,W,36,91,31,59,0.5254237288135594,12,24,0.5,17,21,0.8095238095238095,9,26,35,19,14,7,5,12,10,0
NOP,NOP vs. HOU,2024-02-22,W,36,101,41,73,0.5616438356164384,12,29,0.41379310344827586,7,12,0.5833333333333334,7,27,34,27,10,9,6,17,22,1
LAL,LAL @ GSW,2024-02-22,L,36,82,33,68,0.4852941176470588,6,24,0.25,10,14,0.7142857142857143,8,25,33,22,10,5,7,12,-16,0
LAC,LAC @ OKC,2024-02-22,L,36,82,32,72,0.4444444444444444,9,22,0.4090909090909091,9,11,0.8181818181818182,10,24,34,21,11,6,1,11,-14,0
IND,IND vs. DET,2024-02-22,W,36,102,39,74,0.527027027027027,12,26,0.46153846153846156,12,14,0.8571428571428571,4,30,34,30,11,9,5,11,14,1
HOU,HOU @ NOP,2024-02-22,L,36,79,25,62,0.4032258064516129,12,30,0.4,17,25,0.68,10,21,31,17,15,4,4,12,-22,0
GSW,GSW vs. LAL,2024-02-22,W,36,98,39,80,0.4875,13,30,0.43333333333333335,7,8,0.875,10,27,37,22,8,6,3,14,16,1
DET,DET @ IND,2024-02-22,L,36,88,36,72,0.5,9,22,0.4090909090909091,7,14,0.5,6,28,34,20,12,4,2,16,-14,0
DEN,DEN vs. WAS,2024-02-22,W,36,101,43,76,0.5657894736842105,5,22,0.22727272727272727,10,13,0.7692307692307693,10,38,48,32,14,8,10,12,18,1
DAL,DAL vs. PHX,2024-02-22,W,36,96,33,70,0.4714285714285714,16,37,0.43243243243243246,14,17,0.8235294117647058,9,21,30,17,7,5,5,17,5,1
CLE,CLE vs. ORL,2024-02-22,L,36,82,29,54,0.5370370370370371,8,18,0.4444444444444444,16,19,0.8421052631578947,5,21,26,23,13,5,3,11,-4,1
CHI,CHI vs. BOS,2024-02-22,L,36,83,32,70,0.45714285714285713,8,21,0.38095238095238093,11,12,0.9166666666666666,9,25,34,22,11,4,2,14,-13,1
CHA,CHA @ UTA,2024-02-22,W,36,85,29,67,0.43283582089552236,14,26,0.5384615384615384,13,18,0.7222222222222222,8,23,31,21,9,8,1,17,-5,0
BOS,BOS @ CHI,2024-02-22,W,36,96,34,61,0.5573770491803278,17,33,0.5151515151515151,11,16,0.6875,3,24,27,19,10,10,10,13,13,0
BKN,BKN @ TOR,2024-02-22,L,36,71,26,63,0.4126984126984127,10,29,0.3448275862068966,9,12,0.75,5,28,33,17,14,6,1,17,-11,0
UTA,UTA vs. GSW,2024-02-15,L,36,102,32,68,0.47058823529411764,19,39,0.48717948717948717,19,20,0.95,8,19,27,26,12,8,2,14,-18,1
POR,POR vs. MIN,2024-02-15,L,36,76,26,67,0.3880597014925373,7,24,0.2916666666666667,17,21,0.8095238095238095,6,18,24,15,7,6,4,18,-23,1
MIN,MIN @ POR,2024-02-15,W,36,99,34,67,0.5074626865671642,7,21,0.3333333333333333,24,26,0.9230769230769231,11,32,43,17,11,4,5,15,23,0
MIL,MIL @ MEM,2024-02-15,L,36,85,34,66,0.5151515151515151,9,31,0.2903225806451613,8,13,0.6153846153846154,7,24,31,20,10,6,4,15,-9,0
MEM,MEM vs. MIL,2024-02-15,W,36,94,39,69,0.5652173913043478,11,21,0.5238095238095238,5,9,0.5555555555555556,6,25,31,25,9,6,1,10,9,1
GSW,GSW @ UTA,2024-02-15,W,36,120,43,72,0.5972222222222222,19,34,0.5588235294117647,15,17,0.8823529411764706,10,24,34,38,11,7,5,13,18,0
WAS,WAS @ NOP,2024-02-14,L,36,98,34,71,0.4788732394366197,14,33,0.42424242424242425,16,18,0.8888888888888888,13,22,35,26,13,4,3,15,-1,0
UTA,UTA vs. LAL,2024-02-14,L,36,92,38,77,0.4935064935064935,11,33,0.3333333333333333,5,5,1.0,11,20,31,20,12,4,5,20,-16,1
TOR,TOR vs. IND,2024-02-14,L,36,103,40,74,0.5405405405405406,6,19,0.3157894736842105,17,20,0.85,9,31,40,27,10,4,4,13,2,1
SAS,SAS @ DAL,2024-02-14,L,36,65,25,76,0.32894736842105265,6,31,0.1935483870967742,9,12,0.75,8,23,31,22,8,7,5,9,-23,0
SAC,SAC @ DEN,2024-02-14,W,36,71,26,66,0.3939393939393939,6,26,0.23076923076923078,13,17,0.7647058823529411,6,30,36,16,12,5,5,11,-3,0
PHX,PHX vs. DET,2024-02-14,W,36,99,30,57,0.5263157894736842,9,25,0.36,30,35,0.8571428571428571,7,32,39,25,20,14,8,13,30,1
PHI,PHI vs. MIA,2024-02-14,L,36,82,33,68,0.4852941176470588,9,30,0.3,7,11,0.6363636363636364,5,27,32,25,11,3,1,14,-1,1
ORL,ORL vs. NYK,2024-02-14,W,36,89,37,58,0.6379310344827587,10,21,0.47619047619047616,5,6,0.8333333333333334,7,18,25,18,10,6,5,15,12,1
NYK,NYK @ ORL,2024-02-14,L,36,77,27,64,0.421875,10,24,0.4166666666666667,13,16,0.8125,14,12,26,10,10,7,0,6,-12,0
NOP,NOP vs. WAS,2024-02-14,W,36,99,38,68,0.5588235294117647,9,26,0.34615384615384615,14,20,0.7,6,21,27,28,7,11,4,18,1,1
MIA,MIA @ PHI,2024-02-14,W,36,83,32,64,0.5,9,28,0.32142857142857145,10,11,0.9090909090909091,5,27,32,22,10,7,0,13,1,0
MEM,MEM vs. HOU,2024-02-14,W,36,84,29,63,0.4603174603174603,11,29,0.3793103448275862,15,25,0.6,7,30,37,21,8,4,9,17,3,1
LAL,LAL @ UTA,2024-02-14,W,36,108,39,68,0.5735294117647058,10,22,0.45454545454545453,20,24,0.8333333333333334,5,22,27,25,7,7,2,6,16,0
LAC,LAC @ GSW,2024-02-14,W,36,86,31,67,0.4626865671641791,8,30,0.26666666666666666,16,22,0.7272727272727273,6,28,34,18,8,4,3,15,-11,0
IND,IND @ TOR,2024-02-14,W,36,101,38,77,0.4935064935064935,14,35,0.4,11,14,0.7857142857142857,6,23,29,28,6,6,7,16,-2,0
HOU,HOU @ MEM,2024-02-14,L,36,81,29,74,0.3918918918918919,6,23,0.2608695652173913,17,26,0.6538461538461539,16,28,44,14,5,6,2,16,-3,0
