index,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season,PTS/Q
648,PHX,PHX vs. OKC,2024-03-03,L,36,85,30,70,0.4285714285714285,10,29,0.3448275862068966,15,16,0.9375,11,29,40,19,16,2,6,10,-4,1,OKC,89,37,81,0.4567901234567901,8,27,0.2962962962962963,7,9,0.7777777777777778,9,24,33,18,6,10,6,14,79.19902255639097,79.19902255639097,105.59869674185462,107.32455686492676,112.37512424680567,-8,2024-03-03,19,28.333333333333332
649,PHI,PHI @ DAL,2024-03-03,W,36,90,32,70,0.4571428571428571,9,30,0.3,17,18,0.9444444444444444,10,25,35,19,5,9,4,13,14,0,DAL,76,26,62,0.4193548387096774,10,29,0.3448275862068966,14,17,0.8235294117647058,8,25,33,15,15,4,2,11,72.52233766233766,72.52233766233766,96.69645021645022,124.09969521258117,104.79529817951298,4,2024-03-03,19,30.0
650,ORL,ORL vs. DET,2024-03-03,W,36,89,33,52,0.6346153846153846,5,15,0.3333333333333333,18,20,0.9,4,31,35,17,16,2,6,12,18,1,DET,71,26,68,0.3823529411764705,7,27,0.2592592592592592,12,14,0.8571428571428571,5,14,19,18,7,7,2,14,72.92027777777777,72.92027777777777,97.22703703703702,122.05109842179245,97.36660660614905,22,2024-03-03,19,29.666666666666668
651,OKC,OKC @ PHX,2024-03-03,W,36,89,37,81,0.4567901234567901,8,27,0.2962962962962963,7,9,0.7777777777777778,9,24,33,18,6,10,6,14,4,0,PHX,85,30,70,0.4285714285714285,10,29,0.3448275862068966,15,16,0.9375,11,29,40,19,16,2,6,10,79.19902255639097,79.19902255639097,105.59869674185462,112.37512424680567,107.32455686492676,8,2024-03-03,19,29.666666666666668
652,NYK,NYK @ CLE,2024-03-03,W,36,87,35,64,0.546875,11,25,0.44,6,9,0.6666666666666666,5,30,35,26,9,7,7,10,9,0,CLE,78,32,70,0.4571428571428571,12,36,0.3333333333333333,2,6,0.3333333333333333,9,21,30,28,9,7,2,9,71.3248076923077,71.3248076923077,95.0997435897436,121.97719533337465,109.35886478164625,9,2024-03-03,19,29.0
653,MIN,MIN vs. LAC,2024-03-03,L,36,68,23,58,0.396551724137931,7,23,0.3043478260869565,15,16,0.9375,6,31,37,17,9,4,5,8,1,1,LAC,67,24,65,0.3692307692307692,8,26,0.3076923076923077,11,12,0.9166666666666666,6,25,31,13,8,5,5,11,68.41877942458588,68.41877942458588,91.22503923278117,99.3879174283612,97.9263304073559,-1,2024-03-03,19,22.666666666666668
654,LAC,LAC @ MIN,2024-03-03,W,36,67,24,65,0.3692307692307692,8,26,0.3076923076923077,11,12,0.9166666666666666,6,25,31,13,8,5,5,11,-1,0,MIN,68,23,58,0.396551724137931,7,23,0.3043478260869565,15,16,0.9375,6,31,37,17,9,4,5,8,68.41877942458588,68.41877942458588,91.22503923278117,97.9263304073559,99.3879174283612,1,2024-03-03,19,22.333333333333332
655,IND,IND @ SAS,2024-03-03,L,36,77,30,72,0.4166666666666667,4,23,0.1739130434782608,13,15,0.8666666666666667,11,25,36,14,11,7,3,7,-9,0,SAS,86,35,70,0.5,8,21,0.3809523809523809,8,10,0.8,9,28,37,25,11,6,7,13,75.70569004524887,75.70569004524887,100.94092006033182,101.70966007175619,113.59780215806536,-12,2024-03-03,19,25.666666666666668
657,DET,DET @ ORL,2024-03-03,L,36,71,26,68,0.3823529411764705,7,27,0.2592592592592592,12,14,0.8571428571428571,5,14,19,18,7,7,2,14,-18,0,ORL,89,33,52,0.6346153846153846,5,15,0.3333333333333333,18,20,0.9,4,31,35,17,16,2,6,12,72.92027777777777,72.92027777777777,97.22703703703702,97.36660660614905,122.05109842179245,-22,2024-03-03,19,23.666666666666668
658,DAL,DAL vs. PHI,2024-03-03,L,36,76,26,62,0.4193548387096774,10,29,0.3448275862068966,14,17,0.8235294117647058,8,25,33,15,15,4,2,11,-14,1,PHI,90,32,70,0.4571428571428571,9,30,0.3,17,18,0.9444444444444444,10,25,35,19,5,9,4,13,72.52233766233766,72.52233766233766,96.69645021645022,104.79529817951298,124.09969521258117,-4,2024-03-03,19,25.333333333333332
659,CLE,CLE vs. NYK,2024-03-03,L,36,78,32,70,0.4571428571428571,12,36,0.3333333333333333,2,6,0.3333333333333333,9,21,30,28,9,7,2,9,-9,1,NYK,87,35,64,0.546875,11,25,0.44,6,9,0.6666666666666666,5,30,35,26,9,7,7,10,71.3248076923077,71.3248076923077,95.0997435897436,109.35886478164625,121.97719533337465,-9,2024-03-03,19,26.0
660,CHA,CHA @ TOR,2024-03-03,L,36,75,32,70,0.4571428571428571,4,18,0.2222222222222222,7,11,0.6363636363636364,9,23,32,16,12,7,2,8,-7,0,TOR,82,33,68,0.4852941176470588,9,28,0.3214285714285714,7,10,0.7,9,25,34,20,14,7,5,12,75.55212316176471,75.55212316176471,100.73616421568627,99.26921555787048,108.53434234327173,-5,2024-03-03,19,25.0
662,UTA,UTA @ MIA,2024-03-02,L,36,90,31,67,0.4626865671641791,10,27,0.3703703703703703,18,22,0.8181818181818182,10,22,32,18,6,3,5,12,0,0,MIA,90,33,66,0.5,12,28,0.4285714285714285,12,13,0.9230769230769232,6,20,26,26,6,4,4,16,69.2967857142857,69.2967857142857,92.39571428571426,129.8761538104736,129.8761538104736,-6,2024-03-02,19,30.0
663,POR,POR @ MEM,2024-03-02,W,36,61,23,62,0.3709677419354839,7,26,0.2692307692307692,8,11,0.7272727272727273,6,25,31,13,19,7,4,17,-17,0,MEM,78,25,60,0.4166666666666667,12,29,0.4137931034482758,16,22,0.7272727272727273,5,31,36,17,15,14,8,9,78.09565315315317,78.09565315315317,104.12753753753755,78.10934096469245,99.87751795485265,0,2024-03-02,19,20.333333333333332
664,PHX,PHX vs. HOU,2024-03-02,L,36,79,28,66,0.4242424242424242,6,22,0.2727272727272727,17,21,0.8095238095238095,6,29,35,17,12,3,4,11,-10,1,HOU,89,32,72,0.4444444444444444,14,32,0.4375,11,15,0.7333333333333333,7,31,38,22,9,8,2,17,79.24213213213213,79.24213213213213,105.65617617617616,99.69444016002954,112.31398954737503,-9,2024-03-02,19,26.333333333333332
665,MIA,MIA vs. UTA,2024-03-02,W,36,90,33,66,0.5,12,28,0.4285714285714285,12,13,0.9230769230769232,6,20,26,26,6,4,4,16,0,1,UTA,90,31,67,0.4626865671641791,10,27,0.3703703703703703,18,22,0.8181818181818182,10,22,32,18,6,3,5,12,69.2967857142857,69.2967857142857,92.39571428571426,129.8761538104736,129.8761538104736,6,2024-03-02,19,30.0
666,MEM,MEM vs. POR,2024-03-02,L,36,78,25,60,0.4166666666666667,12,29,0.4137931034482758,16,22,0.7272727272727273,5,31,36,17,15,14,8,9,17,1,POR,61,23,62,0.3709677419354839,7,26,0.2692307692307692,8,11,0.7272727272727273,6,25,31,13,19,7,4,17,78.09565315315317,78.09565315315317,104.12753753753755,99.87751795485265,78.10934096469245,0,2024-03-02,19,26.0
667,LAL,LAL vs. DEN,2024-03-02,L,36,89,36,68,0.5294117647058824,9,21,0.4285714285714285,8,10,0.8,2,22,24,26,4,4,3,7,0,1,DEN,89,39,70,0.5571428571428572,7,19,0.3684210526315789,4,6,0.6666666666666666,9,29,38,24,9,4,5,7,72.78048387096774,72.78048387096774,97.04064516129031,122.28552939794655,122.28552939794655,-10,2024-03-02,19,29.666666666666668
668,HOU,HOU @ PHX,2024-03-02,W,36,89,32,72,0.4444444444444444,14,32,0.4375,11,15,0.7333333333333333,7,31,38,22,9,8,2,17,10,0,PHX,79,28,66,0.4242424242424242,6,22,0.2727272727272727,17,21,0.8095238095238095,6,29,35,17,12,3,4,11,79.24213213213213,79.24213213213213,105.65617617617616,112.31398954737503,99.69444016002954,9,2024-03-02,19,29.666666666666668
669,DEN,DEN @ LAL,2024-03-02,W,36,89,39,70,0.5571428571428572,7,19,0.3684210526315789,4,6,0.6666666666666666,9,29,38,24,9,4,5,7,0,0,LAL,89,36,68,0.5294117647058824,9,21,0.4285714285714285,8,10,0.8,2,22,24,26,4,4,3,7,72.78048387096774,72.78048387096774,97.04064516129031,122.28552939794655,122.28552939794655,10,2024-03-02,19,29.666666666666668
670,BKN,BKN vs. ATL,2024-03-02,W,36,90,32,68,0.4705882352941176,13,27,0.4814814814814814,13,18,0.7222222222222222,10,27,37,22,7,2,8,12,10,1,ATL,80,30,69,0.4347826086956521,11,28,0.3928571428571428,9,13,0.6923076923076923,9,23,32,21,7,3,2,15,70.64738636363637,70.64738636363637,94.19651515151516,127.39324783616455,113.23844252103514,12,2024-03-02,19,30.0
671,ATL,ATL @ BKN,2024-03-02,L,36,80,30,69,0.4347826086956521,11,28,0.3928571428571428,9,13,0.6923076923076923,9,23,32,21,7,3,2,15,-10,0,BKN,90,32,68,0.4705882352941176,13,27,0.4814814814814814,13,18,0.7222222222222222,10,27,37,22,7,2,8,12,70.64738636363637,70.64738636363637,94.19651515151516,113.23844252103514,127.39324783616455,-12,2024-03-02,19,26.666666666666668
673,TOR,TOR vs. GSW,2024-03-01,L,36,83,32,72,0.4444444444444444,9,33,0.2727272727272727,10,13,0.7692307692307693,8,30,38,22,11,7,1,9,-10,1,GSW,93,34,78,0.4358974358974359,15,37,0.4054054054054054,10,11,0.9090909090909092,12,30,42,21,10,7,4,10,79.06902255639098,79.06902255639098,105.42536340852129,104.97157713162004,117.6187550992851,-15,2024-03-01,19,27.666666666666668
674,SAC,SAC @ MIN,2024-03-01,W,36,91,37,66,0.5606060606060606,7,17,0.4117647058823529,10,18,0.5555555555555556,9,23,32,24,6,4,4,19,9,0,MIN,82,30,59,0.5084745762711864,6,17,0.3529411764705882,16,21,0.7619047619047619,5,22,27,20,7,3,3,15,69.52510944700461,69.52510944700461,92.70014592933947,130.88796367787754,117.94300023720834,0,2024-03-01,19,30.333333333333332
675,POR,POR @ MEM,2024-03-01,W,36,91,38,71,0.5352112676056338,9,24,0.375,6,9,0.6666666666666666,11,23,34,23,9,11,6,16,19,0,MEM,72,28,59,0.4745762711864407,8,17,0.4705882352941176,8,14,0.5714285714285714,6,17,23,13,17,4,7,11,72.23272783251231,72.23272783251231,96.31030377668307,125.98167441634462,99.67780832941551,30,2024-03-01,19,30.333333333333332
676,PHI,PHI vs. CHA,2024-03-01,W,36,88,34,71,0.4788732394366197,14,32,0.4375,6,7,0.8571428571428571,11,25,36,29,7,5,4,11,4,1,CHA,84,33,65,0.5076923076923077,10,26,0.3846153846153846,8,10,0.8,7,20,27,21,5,5,4,7,66.63096774193548,66.63096774193548,88.84129032258063,132.07072174131955,126.06750711671413,7,2024-03-01,19,29.333333333333332
678,MIN,MIN vs. SAC,2024-03-01,L,36,82,30,59,0.5084745762711864,6,17,0.3529411764705882,16,21,0.7619047619047619,5,22,27,20,7,3,3,15,-9,1,SAC,91,37,66,0.5606060606060606,7,17,0.4117647058823529,10,18,0.5555555555555556,9,23,32,24,6,4,4,19,69.52510944700461,69.52510944700461,92.70014592933947,117.94300023720834,130.88796367787754,0,2024-03-01,19,27.333333333333332
679,MIL,MIL @ CHI,2024-03-01,W,36,82,28,67,0.417910447761194,12,35,0.3428571428571428,14,19,0.7368421052631579,8,29,37,15,5,6,4,13,10,0,CHI,72,27,66,0.4090909090909091,8,21,0.3809523809523809,10,11,0.9090909090909092,6,29,35,18,9,2,2,14,71.41179150579151,71.41179150579151,95.21572200772201,114.8269750288365,100.8236853911735,16,2024-03-01,19,27.333333333333332
680,MEM,MEM vs. POR,2024-03-01,L,36,72,28,59,0.4745762711864407,8,17,0.4705882352941176,8,14,0.5714285714285714,6,17,23,13,17,4,7,11,-19,1,POR,91,38,71,0.5352112676056338,9,24,0.375,6,9,0.6666666666666666,11,23,34,23,9,11,6,16,72.23272783251231,72.23272783251231,96.31030377668307,99.67780832941551,125.98167441634462,-30,2024-03-01,19,24.0
683,GSW,GSW @ TOR,2024-03-01,W,36,93,34,78,0.4358974358974359,15,37,0.4054054054054054,10,11,0.9090909090909092,12,30,42,21,10,7,4,10,10,0,TOR,83,32,72,0.4444444444444444,9,33,0.2727272727272727,10,13,0.7692307692307693,8,30,38,22,11,7,1,9,79.06902255639098,79.06902255639098,105.42536340852129,117.6187550992851,104.97157713162004,15,2024-03-01,19,31.0
685,DAL,DAL @ BOS,2024-03-01,L,36,90,35,74,0.4729729729729729,9,31,0.2903225806451613,11,15,0.7333333333333333,9,27,36,16,6,2,3,10,-12,0,BOS,102,38,71,0.5352112676056338,16,34,0.4705882352941176,10,10,1.0,5,28,33,24,7,4,4,12,76.16613597972972,76.16613597972972,101.55484797297295,118.16274889401232,133.91778207988062,-28,2024-03-01,19,30.0
687,CHI,CHI vs. MIL,2024-03-01,L,36,72,27,66,0.4090909090909091,8,21,0.3809523809523809,10,11,0.9090909090909092,6,29,35,18,9,2,2,14,-10,1,MIL,82,28,67,0.417910447761194,12,35,0.3428571428571428,14,19,0.7368421052631579,8,29,37,15,5,6,4,13,71.41179150579151,71.41179150579151,95.21572200772201,100.8236853911735,114.8269750288365,-16,2024-03-01,19,24.0
688,CHA,CHA @ PHI,2024-03-01,L,36,84,33,65,0.5076923076923077,10,26,0.3846153846153846,8,10,0.8,7,20,27,21,5,5,4,7,-4,0,PHI,88,34,71,0.4788732394366197,14,32,0.4375,6,7,0.8571428571428571,11,25,36,29,7,5,4,11,66.63096774193548,66.63096774193548,88.84129032258063,126.06750711671413,132.07072174131955,-7,2024-03-01,19,28.0
689,BOS,BOS vs. DAL,2024-03-01,W,36,102,38,71,0.5352112676056338,16,34,0.4705882352941176,10,10,1.0,5,28,33,24,7,4,4,12,12,1,DAL,90,35,74,0.4729729729729729,9,31,0.2903225806451613,11,15,0.7333333333333333,9,27,36,16,6,2,3,10,76.16613597972972,76.16613597972972,101.55484797297295,133.91778207988062,118.16274889401232,28,2024-03-01,19,34.0
690,WAS,WAS @ LAL,2024-02-29,L,36,95,38,75,0.5066666666666667,12,29,0.4137931034482758,7,9,0.7777777777777778,8,25,33,25,11,5,4,16,-4,0,LAL,99,37,70,0.5285714285714286,6,18,0.3333333333333333,19,22,0.8636363636363636,3,29,32,20,8,4,2,10,82.02839285714285,82.02839285714285,109.37119047619046,115.81355758785614,120.68991790734482,0,2024-02-29,19,31.666666666666668
691,UTA,UTA @ ORL,2024-02-29,L,36,82,26,62,0.4193548387096774,13,28,0.4642857142857143,17,21,0.8095238095238095,6,25,31,19,9,6,1,15,2,0,ORL,80,32,61,0.5245901639344263,7,25,0.28,9,17,0.5294117647058824,8,26,34,22,12,6,5,15,72.22753787878789,72.22753787878789,96.30338383838384,113.53010556390866,110.76107859893527,-8,2024-02-29,19,27.333333333333332
692,SAS,SAS vs. OKC,2024-02-29,W,36,98,36,71,0.5070422535211268,14,29,0.4827586206896552,12,14,0.8571428571428571,10,24,34,31,10,6,6,19,2,1,OKC,96,34,67,0.5074626865671642,8,22,0.3636363636363636,20,21,0.9523809523809524,6,23,29,16,8,5,2,10,75.79475757575759,75.79475757575759,101.05967676767678,129.29654125755076,126.65783633392729,14,2024-02-29,19,32.666666666666664
693,PHX,PHX vs. HOU,2024-02-29,W,36,86,31,66,0.4696969696969697,11,30,0.3666666666666666,13,20,0.65,8,29,37,19,13,5,2,12,11,1,HOU,75,24,71,0.3380281690140845,8,34,0.2352941176470588,19,21,0.9047619047619048,10,26,36,11,12,8,3,18,78.34668174962293,78.34668174962293,104.46224233283057,109.76852890188154,95.72836822838507,5,2024-02-29,19,28.666666666666668
694,ORL,ORL vs. UTA,2024-02-29,W,36,80,32,61,0.5245901639344263,7,25,0.28,9,17,0.5294117647058824,8,26,34,22,12,6,5,15,-2,1,UTA,82,26,62,0.4193548387096774,13,28,0.4642857142857143,17,21,0.8095238095238095,6,25,31,19,9,6,1,15,72.22753787878789,72.22753787878789,96.30338383838384,110.76107859893527,113.53010556390866,8,2024-02-29,19,26.666666666666668
695,OKC,OKC @ SAS,2024-02-29,L,36,96,34,67,0.5074626865671642,8,22,0.3636363636363636,20,21,0.9523809523809524,6,23,29,16,8,5,2,10,-2,0,SAS,98,36,71,0.5070422535211268,14,29,0.4827586206896552,12,14,0.8571428571428571,10,24,34,31,10,6,6,19,75.79475757575759,75.79475757575759,101.05967676767678,126.65783633392729,129.29654125755076,-14,2024-02-29,19,32.0
696,NYK,NYK vs. GSW,2024-02-29,L,36,70,25,72,0.3472222222222222,9,29,0.3103448275862069,11,18,0.6111111111111112,14,27,41,16,11,5,3,9,-10,1,GSW,80,33,74,0.4459459459459459,11,32,0.34375,3,7,0.4285714285714285,11,28,39,19,8,6,4,15,72.76872807017543,72.76872807017543,97.0249707602339,96.19516769963965,109.93733451387388,-11,2024-02-29,19,23.333333333333332
697,MIL,MIL @ CHA,2024-02-29,W,36,92,31,64,0.484375,13,31,0.4193548387096774,17,20,0.85,6,27,33,17,5,6,2,13,18,0,CHA,74,28,62,0.4516129032258064,8,30,0.2666666666666666,10,13,0.7692307692307693,6,22,28,20,10,3,2,16,70.00951298701298,70.00951298701298,93.34601731601731,131.41071273709093,105.69992111461661,12,2024-02-29,19,30.666666666666668
698,MIA,MIA @ DEN,2024-02-29,L,36,70,22,59,0.3728813559322034,7,22,0.3181818181818182,19,21,0.9047619047619048,5,27,32,16,12,8,0,10,-13,0,DEN,83,30,67,0.4477611940298507,10,25,0.4,13,15,0.8666666666666667,7,27,34,19,9,9,5,17,73.53159007352942,73.53159007352942,98.04212009803922,95.19717978354892,112.87665602906513,-6,2024-02-29,19,23.333333333333332
699,LAL,LAL vs. WAS,2024-02-29,W,36,99,37,70,0.5285714285714286,6,18,0.3333333333333333,19,22,0.8636363636363636,3,29,32,20,8,4,2,10,4,1,WAS,95,38,75,0.5066666666666667,12,29,0.4137931034482758,7,9,0.7777777777777778,8,25,33,25,11,5,4,16,82.02839285714285,82.02839285714285,109.37119047619046,120.68991790734482,115.81355758785614,0,2024-02-29,19,33.0
700,HOU,HOU @ PHX,2024-02-29,L,36,75,24,71,0.3380281690140845,8,34,0.2352941176470588,19,21,0.9047619047619048,10,26,36,11,12,8,3,18,-11,0,PHX,86,31,66,0.4696969696969697,11,30,0.3666666666666666,13,20,0.65,8,29,37,19,13,5,2,12,78.34668174962293,78.34668174962293,104.46224233283057,95.72836822838507,109.76852890188154,-5,2024-02-29,19,25.0
701,GSW,GSW @ NYK,2024-02-29,W,36,80,33,74,0.4459459459459459,11,32,0.34375,3,7,0.4285714285714285,11,28,39,19,8,6,4,15,10,0,NYK,70,25,72,0.3472222222222222,9,29,0.3103448275862069,11,18,0.6111111111111112,14,27,41,16,11,5,3,9,72.76872807017543,72.76872807017543,97.0249707602339,109.93733451387388,96.19516769963965,11,2024-02-29,19,26.666666666666668
702,DEN,DEN vs. MIA,2024-02-29,W,36,83,30,67,0.4477611940298507,10,25,0.4,13,15,0.8666666666666667,7,27,34,19,9,9,5,17,13,1,MIA,70,22,59,0.3728813559322034,7,22,0.3181818181818182,19,21,0.9047619047619048,5,27,32,16,12,8,0,10,73.53159007352942,73.53159007352942,98.04212009803922,112.87665602906513,95.19717978354892,6,2024-02-29,19,27.666666666666668
703,CHA,CHA vs. MIL,2024-02-29,L,36,74,28,62,0.4516129032258064,8,30,0.2666666666666666,10,13,0.7692307692307693,6,22,28,20,10,3,2,16,-18,1,MIL,92,31,64,0.484375,13,31,0.4193548387096774,17,20,0.85,6,27,33,17,5,6,2,13,70.00951298701298,70.00951298701298,93.34601731601731,105.69992111461661,131.41071273709093,-12,2024-02-29,19,24.666666666666668
704,BKN,BKN vs. ATL,2024-02-29,W,36,94,36,70,0.5142857142857142,17,35,0.4857142857142857,5,7,0.7142857142857143,6,28,34,23,6,4,2,8,19,1,ATL,75,30,70,0.4285714285714285,6,21,0.2857142857142857,9,13,0.6923076923076923,8,25,33,13,8,3,6,9,72.72379928315412,72.72379928315412,96.96506571087215,129.25617325630336,103.12992547045481,27,2024-02-29,19,31.333333333333332
705,ATL,ATL @ BKN,2024-02-29,L,36,75,30,70,0.4285714285714285,6,21,0.2857142857142857,9,13,0.6923076923076923,8,25,33,13,8,3,6,9,-19,0,BKN,94,36,70,0.5142857142857142,17,35,0.4857142857142857,5,7,0.7142857142857143,6,28,34,23,6,4,2,8,72.72379928315412,72.72379928315412,96.96506571087215,103.12992547045481,129.25617325630336,-27,2024-02-29,19,25.0
706,TOR,TOR vs. DAL,2024-02-28,L,36,92,33,77,0.4285714285714285,10,29,0.3448275862068966,16,21,0.7619047619047619,10,23,33,24,9,7,3,16,-14,1,DAL,106,39,71,0.5492957746478874,13,32,0.40625,15,18,0.8333333333333334,7,30,37,25,12,6,9,14,82.42033333333333,82.42033333333333,109.89377777777777,111.62294094094905,128.6090406493543,-11,2024-02-28,19,30.666666666666668
708,NOP,NOP @ IND,2024-02-28,L,36,86,32,70,0.4571428571428571,8,24,0.3333333333333333,14,17,0.8235294117647058,7,27,34,20,9,1,4,9,-10,0,IND,96,38,81,0.4691358024691358,13,32,0.40625,7,7,1.0,12,28,40,29,7,4,7,15,77.15553846153846,77.15553846153846,102.87405128205127,111.4631583355101,124.4239907001043,-9,2024-02-28,19,28.666666666666668
709,MIN,MIN vs. MEM,2024-02-28,W,36,88,30,55,0.5454545454545454,13,25,0.52,15,18,0.8333333333333334,1,23,24,23,12,2,10,11,3,1,MEM,85,31,74,0.4189189189189189,11,28,0.3928571428571428,12,13,0.9230769230769232,17,23,40,19,11,7,4,17,71.86558333333335,71.86558333333335,95.82077777777779,122.45082544147809,118.2763654832459,9,2024-02-28,19,29.333333333333332
710,MEM,MEM @ MIN,2024-02-28,L,36,85,31,74,0.4189189189189189,11,28,0.3928571428571428,12,13,0.9230769230769232,17,23,40,19,11,7,4,17,-3,0,MIN,88,30,55,0.5454545454545454,13,25,0.52,15,18,0.8333333333333334,1,23,24,23,12,2,10,11,71.86558333333335,71.86558333333335,95.82077777777779,118.2763654832459,122.45082544147809,-9,2024-02-28,19,28.333333333333332
711,LAL,LAL @ LAC,2024-02-28,W,36,77,34,63,0.5396825396825397,5,22,0.2272727272727272,4,6,0.6666666666666666,4,25,29,19,15,4,5,10,-19,0,LAC,96,38,72,0.5277777777777778,9,30,0.3,11,14,0.7857142857142857,6,22,28,25,7,8,1,13,76.5924317617866,76.5924317617866,102.1232423490488,100.53212599318036,125.33875448500409,4,2024-02-28,19,25.666666666666668
712,LAC,LAC vs. LAL,2024-02-28,L,36,96,38,72,0.5277777777777778,9,30,0.3,11,14,0.7857142857142857,6,22,28,25,7,8,1,13,19,1,LAL,77,34,63,0.5396825396825397,5,22,0.2272727272727272,4,6,0.6666666666666666,4,25,29,19,15,4,5,10,76.5924317617866,76.5924317617866,102.1232423490488,125.33875448500409,100.53212599318036,-4,2024-02-28,19,32.0
713,IND,IND vs. NOP,2024-02-28,W,36,96,38,81,0.4691358024691358,13,32,0.40625,7,7,1.0,12,28,40,29,7,4,7,15,10,1,NOP,86,32,70,0.4571428571428571,8,24,0.3333333333333333,14,17,0.8235294117647058,7,27,34,20,9,1,4,9,77.15553846153846,77.15553846153846,102.87405128205127,124.4239907001043,111.4631583355101,9,2024-02-28,19,32.0
715,DAL,DAL @ TOR,2024-02-28,W,36,106,39,71,0.5492957746478874,13,32,0.40625,15,18,0.8333333333333334,7,30,37,25,12,6,9,14,14,0,TOR,92,33,77,0.4285714285714285,10,29,0.3448275862068966,16,21,0.7619047619047619,10,23,33,24,9,7,3,16,82.42033333333333,82.42033333333333,109.89377777777777,128.6090406493543,111.62294094094905,11,2024-02-28,19,35.333333333333336
716,CLE,CLE @ CHI,2024-02-28,L,36,81,31,67,0.4626865671641791,12,32,0.375,7,12,0.5833333333333334,4,25,29,25,6,5,8,12,3,0,CHI,78,28,73,0.3835616438356164,7,25,0.28,15,20,0.75,20,31,51,17,12,3,5,11,72.49885714285713,72.49885714285713,96.66514285714284,111.72589912747395,107.58790286349343,0,2024-02-28,19,27.0
717,CHI,CHI vs. CLE,2024-02-28,W,36,78,28,73,0.3835616438356164,7,25,0.28,15,20,0.75,20,31,51,17,12,3,5,11,-3,1,CLE,81,31,67,0.4626865671641791,12,32,0.375,7,12,0.5833333333333334,4,25,29,25,6,5,8,12,72.49885714285713,72.49885714285713,96.66514285714284,107.58790286349343,111.72589912747395,0,2024-02-28,19,26.0
719,UTA,UTA @ ATL,2024-02-27,L,36,69,26,71,0.3661971830985915,8,30,0.2666666666666666,9,10,0.9,9,25,34,17,16,8,2,11,-20,0,ATL,89,34,73,0.4657534246575342,7,23,0.3043478260869565,14,17,0.8235294117647058,13,30,43,20,14,6,6,9,79.7062044534413,79.7062044534413,106.27493927125506,86.56791585190197,111.66006537419237,-27,2024-02-27,19,23.0
720,SAS,SAS @ MIN,2024-02-27,L,36,67,25,57,0.4385964912280701,9,24,0.375,8,11,0.7272727272727273,3,26,29,17,21,6,5,10,-18,0,MIN,85,33,74,0.4459459459459459,10,24,0.4166666666666667,9,9,1.0,9,27,36,21,10,14,7,9,77.64757142857142,77.64757142857142,103.53009523809523,86.2873091422232,109.46897428491002,-9,2024-02-27,19,22.333333333333332
